,engineTransmission_battery_value,engineTransmission_engineoilLevelDipstick_value,engineTransmission_engineOil,engineTransmission_engineOil_cc_value_0,engineTransmission_engine_value,engineTransmission_coolant_value,engineTransmission_engineMounting_value,engineTransmission_engineSound_value,engineTransmission_engineSound_cc_value_0,engineTransmission_exhaustSmoke_value,engineTransmission_engineBlowByBackCompression_value,engineTransmission_engineBlowByBackCompression_cc_value_0,engineTransmission_clutch_value,engineTransmission_gearShifting_value,fuel_type,odometer_reading,rating_engineTransmission,how_old
8872,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-1.4860862308882417,1,-1.584130245270255
8873,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,0.34775402769289204,9,1.7011048548871799
8874,1,1,1,5,0,1,1,1,4,1,1,1,1,1,0,-1.1176929461284353,3,-1.099061975448352
8875,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0.0777942652962011,3,0.20180292998311564
8876,1,1,0,3,1,0,0,0,0,1,1,1,0,0,0,-0.14862635924880552,3,-1.1652076486058842
8877,1,1,0,5,1,1,1,1,4,1,1,1,1,1,4,-0.9977464705832009,3,-1.4518388989551905
8878,0,1,0,0,0,0,0,0,5,1,1,1,0,0,4,0.11846786067631092,5,1.01759956559268
8879,1,1,0,5,1,0,1,0,4,0,1,1,1,1,4,0.6683312455389625,4,1.0837452387502122
8880,1,1,0,0,0,0,0,0,4,1,1,1,0,1,0,-0.03379081393272263,3,0.5986769689283091
8881,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,0.7954629619084435,9,1.6790562971680025
8882,1,1,1,5,1,1,0,0,6,1,1,1,0,1,0,0.5971417613011153,6,-0.7903821673798681
8883,1,1,0,0,1,1,0,1,4,1,1,1,1,1,4,0.4217449004663831,3,1.2380851427844541
8884,0,1,0,5,1,1,1,0,4,0,1,1,1,1,3,0.14280358703938398,3,0.025414468229696306
8885,1,1,0,6,1,0,1,0,0,1,1,1,1,1,3,0.5028996294188104,3,0.8191625461200832
8886,0,1,0,5,0,0,0,0,0,0,1,1,0,0,4,1.0698921151749783,7,1.7231534126063572
8887,1,1,0,5,1,1,1,0,4,1,1,1,1,1,4,-0.10765337883435211,5,-1.3636446680784808
8888,1,1,0,5,1,1,1,0,3,0,1,1,1,1,0,-0.5371853645361847,3,-0.5698965901880939
8889,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,0.08865766511381193,9,2.5169014904967444
8890,1,1,1,5,0,1,0,0,4,1,1,1,0,1,4,0.6962382076688486,3,0.5986769689283091
8891,0,1,1,5,0,1,0,0,0,0,1,1,1,1,3,1.1234606516771732,5,0.8632596615584381
8892,0,1,1,5,1,1,0,0,4,0,1,1,0,1,3,-0.39478501141517985,3,0.5986769689283091
8893,1,1,1,5,1,1,1,0,3,1,1,1,0,1,0,-0.20683536378332648,4,-1.054964860009997
8894,1,1,1,5,1,1,1,1,4,1,0,0,1,1,3,-1.3915019446809727,2,-1.738470149304497
8895,1,1,0,5,0,0,1,0,4,1,1,2,0,0,4,-0.5209758033910095,4,-1.0329163022908197
8896,1,1,0,6,0,0,0,0,0,1,1,1,0,0,3,2.2455557603970058,9,0.8853082192776155
8897,1,1,0,5,1,0,1,0,5,1,1,1,1,1,0,-0.7271023995365817,3,-0.8785763982565777
8898,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-0.7145496127394605,2,-0.94472207141411
8899,1,1,0,5,1,1,1,0,0,1,1,1,0,1,3,0.43361337861357596,5,1.4806192776954057
8900,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,-0.45346447814652646,4,0.3340942762981801
8901,1,1,0,5,1,0,1,0,0,1,1,1,1,1,0,0.9065775789405416,5,-0.34941101299631977
8902,1,1,0,3,1,1,1,1,4,1,1,1,1,1,3,-0.5984523733500724,3,-0.2832653398387875
8903,1,1,0,0,1,0,0,0,0,0,1,1,0,1,4,0.22763647498517556,5,0.3340942762981801
8904,1,1,1,5,1,1,0,0,6,1,1,1,1,1,0,1.1576974688188957,3,-0.3714595707154972
8905,1,1,0,0,1,0,1,0,4,1,1,1,1,1,0,-0.8122132878714067,4,0.2679486031406479
8906,1,1,0,5,1,0,1,0,6,1,1,1,0,0,0,0.7529289023863412,4,-1.1872562063250616
8907,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-1.0754582716406766,1,-0.7462850519415133
8908,1,1,0,5,0,1,0,0,6,0,1,1,0,0,0,0.2105073740916593,5,-0.2612167821196101
8909,1,1,0,5,1,0,1,0,4,1,1,1,1,1,3,-1.070668111091179,3,0.11360869910640596
8910,1,1,0,6,1,0,1,1,4,1,1,1,1,1,3,0.03699236204422976,3,-0.415556686153852
8911,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.2838516401891362,1,-1.9148586110579162
8912,1,1,0,5,1,0,0,1,4,1,1,1,1,1,0,-0.2631625195305448,3,-1.2313533217634163
8913,1,1,0,5,0,0,0,0,4,1,1,3,0,1,4,2.4610274465431607,4,0.8632596615584381
8914,1,1,0,0,1,0,1,1,4,1,1,1,0,1,3,-0.30738596603215734,3,-0.17302255124290045
8915,1,1,0,6,0,1,1,0,4,1,1,1,0,1,3,0.447812783099587,5,1.502667835414583
8916,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,0.026300039389101002,3,0.2679486031406479
8917,1,1,0,5,0,0,0,0,6,0,1,4,0,0,0,1.0210495852863501,5,-1.1652076486058842
8918,0,1,0,6,0,0,0,0,0,1,1,1,1,1,3,-0.5892997451572822,3,0.13565725682558338
8919,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-0.5555547748576959,1,-1.694373033866142
8920,1,1,0,0,1,1,0,1,4,1,1,1,1,1,3,0.2452360380755175,3,0.6868711998050188
8921,1,1,0,0,1,1,0,0,4,1,1,1,0,1,0,0.661723390138093,3,0.3340942762981801
8922,1,1,1,5,0,0,1,0,3,1,1,1,0,1,0,-0.5599172425009884,4,-1.4959360143935454
8923,1,1,1,5,1,1,1,1,4,1,1,1,0,1,0,2.351922986170227,3,0.6207255266474865
8924,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0.5352973670638504,2,-0.7021879365031584
8925,1,1,0,5,1,0,1,1,4,1,1,1,0,1,0,0.41669812417316227,3,0.5986769689283091
8926,1,1,0,3,1,1,0,0,4,0,1,1,0,1,3,0.22028015699844697,5,0.3340942762981801
8927,1,1,0,6,0,0,0,0,4,0,0,0,0,0,3,0.3326778527491605,5,0.13565725682558338
8928,1,1,0,0,1,1,1,1,4,1,1,3,1,1,0,-0.495528075471803,3,-1.62822736070861
8929,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.9339713095829815,9,0.48843418033242203
8930,1,1,0,5,1,1,0,0,4,1,1,1,0,1,3,2.811821168212625,3,0.7971139884009059
8931,1,1,1,5,1,0,0,0,3,1,1,1,0,1,0,0.18756164967375297,4,0.3340942762981801
8932,1,1,0,6,0,1,1,0,4,1,1,1,0,1,4,0.013725867946669579,4,-1.2974989949209486
8933,1,1,0,0,1,0,1,1,4,1,1,1,0,1,3,-0.3512458735634955,3,-0.4596538015922068
8934,0,1,0,0,1,1,0,0,4,0,1,2,1,1,3,-0.41510042445992446,3,0.003365910510518889
8935,0,1,0,6,0,0,0,0,4,1,1,1,0,1,4,-0.06704393739017307,6,1.2380851427844541
8936,0,1,1,5,1,1,1,0,3,1,1,1,1,1,0,-0.8810718457704358,3,-1.694373033866142
8937,0,1,0,0,0,1,1,0,6,1,1,1,0,1,0,1.0454922348759743,3,-0.1289254358045456
8938,1,1,0,5,0,0,0,0,4,1,1,1,0,1,3,0.6328968882598658,3,0.3120457185790027
8939,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,2.293286288729501,9,2.0097846629556635
8940,0,1,0,5,0,0,0,0,4,1,1,1,0,1,4,2.7978569948250267,5,-0.06277976264701336
8941,1,0,0,0,1,1,1,1,4,1,1,3,1,1,0,0.0006598496621022344,3,-1.2313533217634163
8942,1,1,1,5,1,0,1,1,4,1,1,1,1,1,3,-0.9186660522258685,2,-0.17302255124290045
8943,0,1,0,6,0,0,0,0,6,1,1,1,1,1,0,-0.042601287800548726,4,-0.17302255124290045
8944,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,0.577360964389127,9,1.7452019703255348
8945,1,1,0,0,1,0,1,1,4,0,1,1,1,1,0,0.3765377602804987,4,-0.34941101299631977
8946,1,1,0,5,1,1,1,1,4,1,1,3,1,1,0,0.933265616287743,2,-0.6139937056264487
8947,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,2.69264453989856,9,3.0681154334761795
8948,1,1,0,0,0,0,1,0,4,0,1,1,1,1,3,0.04148313755938384,3,-0.17302255124290045
8949,1,1,0,0,1,0,1,0,4,1,1,3,0,1,4,0.34026940183430193,4,0.1577058145447608
8950,1,1,0,6,0,0,0,0,5,1,1,1,0,1,0,2.230885893714169,6,-0.17302255124290045
8951,1,1,0,5,1,1,1,0,4,1,1,1,1,1,0,2.3777342530597076,3,-0.6139937056264487
8952,1,1,0,5,1,1,0,0,4,1,1,1,0,1,0,-0.09377474402799497,4,0.5325312957707768
8953,1,1,0,5,1,1,1,1,4,1,1,1,1,1,0,15.211322827749864,3,0.3561428340173575
8954,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-1.317960149458997,1,-2.003052841934626
8955,1,1,0,5,1,1,1,1,4,1,1,1,1,1,0,-0.5278188898902919,3,-1.3856932257976582
8956,1,1,0,0,0,1,0,0,4,1,1,1,0,1,0,0.9528325667466285,4,0.8853082192776155
8957,1,1,0,0,0,1,0,0,4,0,1,1,1,1,4,0.6836212669357966,5,0.3120457185790027
8958,1,1,1,5,0,1,1,1,4,1,1,1,1,1,4,-1.5445946204571062,2,-1.8046158224620292
8959,1,1,0,1,1,0,1,1,4,1,1,1,1,1,3,-0.525423809615543,3,-0.6360422633456262
8960,1,1,0,0,1,1,1,0,3,1,1,4,1,1,3,-0.7998743475273881,3,-1.0770134177291744
8961,1,1,0,5,0,0,1,0,0,0,1,1,1,0,4,0.04595252842922766,5,1.8333962012022444
8962,0,1,1,5,1,1,1,0,3,1,1,1,1,1,0,0.28980163890209415,2,-1.1211105331675293
8963,1,1,0,5,1,1,0,0,3,1,1,1,0,1,0,1.5277801405582123,3,0.642774084366664
8964,1,1,0,0,0,1,1,0,4,1,1,1,0,1,3,1.0491276245787182,5,1.9877361052364864
8965,1,1,0,6,0,0,0,0,4,1,1,1,0,1,3,-0.09358228222020265,3,0.7750654306817284
8966,1,1,1,5,1,1,1,0,4,1,1,1,1,1,3,0.3242950717875395,5,0.642774084366664
8967,1,1,0,0,1,0,1,0,4,1,1,1,0,1,0,0.4444767784311868,4,-0.4817023593113843
8968,1,1,0,0,1,0,0,1,4,1,1,1,1,1,0,0.16033899619379513,3,-0.4596538015922068
8969,1,1,0,5,0,0,0,0,3,0,1,1,0,1,4,0.8896195552095073,3,-0.34941101299631977
8970,1,1,0,5,0,0,1,0,4,1,1,1,1,1,4,0.467743272528747,3,0.025414468229696306
8971,1,1,1,5,1,1,1,0,4,1,1,4,1,1,3,-0.425193977046366,3,0.6868711998050188
8972,1,1,0,0,1,1,0,0,4,1,0,0,1,1,3,-0.33542123603390495,3,-0.9226735136949326
8973,1,1,0,5,0,0,1,0,4,0,0,0,1,1,0,0.1898498067219505,5,-0.5478480324689164
8974,1,1,0,5,0,0,0,1,4,1,1,1,1,1,4,-1.2080644572095836,3,-0.2612167821196101
8975,1,1,0,5,1,0,0,0,4,0,1,1,0,1,0,1.9373388675402643,4,-0.3935081284346746
8976,1,1,1,5,1,1,0,1,4,1,1,1,1,1,3,-1.2624669948788787,3,0.24590004542147045
8977,1,1,0,6,0,1,1,0,6,1,1,3,0,1,0,0.5524906218932976,5,0.48843418033242203
8978,1,1,1,5,1,0,1,0,4,1,1,1,1,1,3,-0.5280968902793252,3,-0.04073120492783594
8979,1,1,0,0,1,0,1,0,6,1,1,1,1,1,0,0.6571898453323184,4,-0.3714595707154972
8980,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.9947740048850751,1,-0.3935081284346746
8981,1,1,1,5,1,1,1,1,0,1,1,3,1,1,0,-1.1652951665890685,3,-1.209304764044239
8982,1,1,0,5,0,1,0,0,1,1,1,1,1,1,0,0.23370971425328868,3,-0.6580908210648035
8983,1,1,0,6,0,1,1,0,4,0,1,1,0,1,3,0.7121697684249905,6,1.282182258222809
8984,1,1,1,5,0,0,1,0,3,1,0,0,0,1,4,0.3427927899809123,4,-0.2832653398387875
8985,1,1,1,5,0,1,0,0,4,1,1,1,0,1,4,1.6897046748474822,4,-0.680139378783981
8986,1,1,1,5,1,1,1,1,4,1,1,1,0,1,3,-1.0751375019610228,3,-0.04073120492783594
8987,1,1,0,5,0,0,1,0,0,1,1,1,0,1,4,1.3307634033148097,3,0.4222885071748898
8988,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,2.2988249118648576,9,1.1719394696269219
8989,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.056319014087996,1,-0.2612167821196101
8990,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-1.3883584018203647,3,-1.9148586110579162
8991,1,1,0,0,1,0,1,0,4,1,1,3,1,1,0,0.8867753973832431,3,-0.680139378783981
8992,1,1,0,6,1,0,1,1,4,1,1,1,0,1,3,-0.7205373134263326,4,-0.7683336096606906
8993,1,1,0,0,1,0,1,0,3,1,1,1,0,1,3,-0.42816644274449184,3,-0.6139937056264487
8994,1,1,0,5,0,0,0,0,0,1,0,0,1,1,4,0.95129287228429,4,1.1719394696269219
8995,1,1,0,0,1,0,0,0,4,1,1,1,1,1,4,0.36265912547414153,2,-1.2313533217634163
8996,1,1,0,6,1,0,1,0,3,1,1,1,1,1,0,0.25272066393410764,3,-1.0108677445716423
8997,1,1,0,3,1,1,1,0,1,1,1,1,1,1,3,-0.3671774343196374,3,-1.1211105331675293
8998,1,1,0,6,1,0,1,1,4,1,1,1,1,1,3,-0.2173566092759732,4,0.5325312957707768
8999,0,1,0,0,0,0,0,0,0,1,1,1,0,1,4,0.07300410474670342,3,0.3120457185790027
9000,1,1,0,5,0,1,1,0,4,1,1,1,0,0,0,-0.7879203307989541,3,-0.2612167821196101
9001,1,1,0,5,0,1,0,0,0,1,1,1,0,1,4,-0.6548222983879113,4,-0.6139937056264487
9002,1,1,0,6,1,1,1,0,1,0,1,1,1,1,0,1.4770771465275916,3,-0.34941101299631977
9003,1,1,0,5,0,1,0,0,6,0,1,4,0,0,0,-0.16823607899831167,3,-0.8344792828182229
9004,1,1,0,5,1,1,0,0,4,1,1,3,1,1,0,0.3238459942360241,5,-0.94472207141411
9005,0,1,1,5,1,1,0,0,4,1,1,1,1,1,0,1.347635888464603,3,-0.3714595707154972
9006,1,1,1,5,0,1,1,0,0,1,1,1,1,1,0,-0.1341275697284509,3,-0.8344792828182229
9007,1,1,0,5,0,0,1,0,2,1,1,1,1,0,0,0.13501957614645024,4,-0.6580908210648035
9008,1,1,1,5,1,1,1,0,6,1,1,1,1,1,0,-0.29530364143186183,3,0.13565725682558338
9009,1,1,0,5,0,1,0,0,2,0,1,1,0,0,0,1.4132012109858525,9,0.40023994945571234
9010,0,1,0,5,0,0,1,0,3,1,1,1,0,0,0,-0.30289519051700325,4,0.3561428340173575
9011,1,1,0,6,0,0,1,0,4,0,1,1,0,0,3,-0.24735926664626448,5,-0.1068768780853682
9012,1,1,0,5,1,1,0,0,4,0,1,1,1,1,4,0.10809630770083602,5,1.5247163931337606
9013,1,1,0,5,1,1,1,0,0,1,1,1,0,1,0,1.1850270455254048,3,-0.06277976264701336
9014,1,1,0,0,0,0,0,0,3,0,1,1,0,1,0,-0.24554157179489258,4,0.06951158366805113
9015,0,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-0.8747847600492201,3,-0.19507110896207785
9016,0,1,0,0,1,1,1,0,4,1,1,1,1,1,3,-0.6420556651376875,4,0.4443370648940672
9017,1,1,1,5,0,1,1,0,1,1,1,1,0,0,4,0.015907101768315845,4,-0.34941101299631977
9018,1,1,0,6,1,1,0,0,4,1,1,1,0,1,3,-0.6085886952271345,3,1.4806192776954057
9019,1,1,0,5,1,0,1,0,6,1,1,1,0,1,0,0.2778690068189705,5,0.5325312957707768
9020,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.5310265866868304,3,-0.8785763982565777
9021,1,1,0,5,0,0,1,0,4,1,1,1,0,1,4,0.8052571294605414,3,0.4222885071748898
9022,1,1,1,5,0,1,0,0,4,0,1,1,0,0,4,-0.10290598757547494,3,0.907356776996793
9023,1,1,0,5,0,0,1,1,4,1,1,1,0,1,0,0.4144527364155853,3,-0.17302255124290045
9024,1,1,0,5,1,1,1,0,3,1,1,2,1,1,3,-1.099494612969406,3,-1.6723244761469647
9025,1,1,0,0,0,0,1,0,1,1,1,3,0,1,0,-1.2301334111697693,5,-1.62822736070861
9026,1,1,1,5,1,0,1,0,2,1,1,1,1,1,0,0.5309562840658683,3,-0.19507110896207785
9027,1,0,0,3,1,1,0,1,4,0,1,1,0,0,4,0.5780452730390553,5,1.6349591817296476
9028,1,1,0,0,1,0,1,0,3,1,1,1,0,0,3,-0.8621464346708579,5,0.003365910510518889
9029,1,1,0,0,1,1,1,1,4,1,1,1,1,1,0,-1.279596095772395,2,-1.9810042842154485
9030,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.5690586546920409,1,-1.848712937900384
9031,1,1,0,6,0,1,1,0,4,1,1,1,1,1,4,1.5185633584294913,6,1.0837452387502122
9032,1,1,1,5,1,1,1,0,4,1,1,1,0,1,3,-0.8734161427493636,3,-0.1068768780853682
9033,1,1,0,0,1,1,1,0,3,1,1,1,1,1,0,0.8849790871771814,3,0.3561428340173575
9034,1,1,0,5,0,0,0,0,0,1,1,1,0,0,3,-0.6472735185933903,3,0.4222885071748898
9035,1,1,0,6,0,0,0,0,5,0,0,0,0,0,0,-0.5136622546949013,4,0.4222885071748898
9036,1,1,0,0,1,1,1,1,4,1,1,1,1,1,0,-0.07801426043433518,3,-0.17302255124290045
9037,1,1,0,5,0,1,0,0,3,1,1,1,0,0,3,-1.3193501514041637,4,0.2679486031406479
9038,1,1,0,0,1,0,1,0,4,1,1,1,0,1,3,0.9894003102271689,3,2.9799212025994697
9039,1,1,0,3,0,0,1,0,4,0,1,1,0,1,4,0.9539017990121414,5,0.20180292998311564
9040,1,1,0,5,1,1,0,1,4,1,1,1,1,1,0,-0.6653649285258683,2,-0.8344792828182229
9041,1,1,0,1,0,0,1,0,4,0,1,1,1,1,4,0.28161131974826553,5,0.5766284112091317
9042,1,1,1,5,1,1,0,0,6,0,1,1,0,1,0,-0.5394307522937617,4,-0.34941101299631977
9043,1,1,0,6,0,0,1,0,0,0,1,1,0,0,3,1.3650216051018422,4,0.5104827380515995
9044,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.6086202485160173,1,-1.8046158224620292
9045,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.337805100306916,1,-0.9006249559757551
9046,1,1,0,5,1,0,1,0,4,1,1,1,1,1,4,1.1599000872858523,3,1.9436389897981314
9047,1,1,0,5,1,0,0,0,0,1,0,0,1,1,0,-0.1824568681296329,3,0.003365910510518889
9048,1,1,0,0,1,1,0,1,4,0,1,1,1,1,0,-0.6523416795319213,2,-1.0770134177291744
9049,1,1,0,5,1,0,0,0,6,1,1,1,0,0,0,-0.0304334246190122,3,-0.8124307250990455
9050,1,1,0,5,1,0,1,0,6,1,1,1,0,0,0,0.36571712975350834,4,-0.21711966668125526
9051,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.16175653146930363,1,-0.94472207141411
9052,1,1,0,5,1,0,0,0,0,1,1,1,1,1,4,-1.1983130589481061,2,-1.4077417835168358
9053,1,1,0,0,1,1,1,0,4,0,1,1,1,1,3,-0.18102409689384566,3,0.4222885071748898
9054,1,1,0,5,1,1,0,0,0,1,1,1,1,1,0,0.15606206713174364,4,0.48843418033242203
9055,1,1,0,5,1,1,1,0,3,1,1,3,1,1,0,0.5940196030858177,3,-0.2612167821196101
9056,0,1,0,6,0,0,1,0,4,1,1,1,0,1,4,1.4231450710551221,3,1.0396481233118575
9057,1,1,0,6,1,0,0,0,4,0,1,1,0,0,3,-0.10205060176306463,4,0.6207255266474865
9058,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-1.2104381528390222,2,-1.5400331298319
9059,1,1,0,6,1,1,1,0,3,1,1,1,1,1,3,-0.6385058140161848,2,0.3120457185790027
9060,1,1,0,0,0,0,1,1,4,1,1,3,0,1,0,0.22513447148387541,4,-0.17302255124290045
9061,1,1,0,5,1,1,0,0,4,1,1,1,1,1,3,-0.11729785386927824,3,0.9955510078735026
9062,1,1,0,5,0,0,1,0,3,1,1,1,1,1,4,0.00690416609269743,3,0.37819139173653493
9063,0,1,0,6,0,0,0,0,0,0,1,1,0,0,4,-0.08812919766608698,5,1.4806192776954057
9064,1,1,0,0,1,0,0,0,3,1,1,1,0,0,4,0.19848920342729456,4,1.657007739448825
9065,1,1,0,5,0,1,1,0,4,1,1,1,0,0,4,0.07441549133718042,3,-0.94472207141411
9066,1,1,0,0,1,0,1,0,4,1,1,1,0,1,3,0.6721590970494986,4,0.6648226420858414
9067,1,1,1,5,1,1,1,0,3,0,1,1,0,1,3,-0.21012859916110616,3,0.4663856226132446
9068,1,1,0,5,0,1,1,0,4,0,0,0,0,1,0,0.0978316779519124,6,-0.2832653398387875
9069,1,1,0,5,1,0,0,0,4,1,1,1,1,1,0,1.6116934887556629,3,0.48843418033242203
9070,1,1,0,5,1,1,0,0,3,1,1,1,1,1,0,-0.08286857491976364,3,-0.17302255124290045
9071,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.5478878558348859,1,-1.5620816875510777
9072,1,1,0,5,0,0,0,0,4,0,0,0,0,0,4,3.271206118767577,4,0.48843418033242203
9073,0,1,0,5,0,0,0,0,4,1,1,2,0,1,4,-0.4553249422885189,3,0.5104827380515995
9074,1,1,0,0,1,1,0,0,3,1,1,1,1,1,3,-0.11120322995585485,5,-1.099061975448352
9075,1,1,0,6,0,0,1,0,6,0,1,1,1,1,3,0.7876361817248893,5,1.2160365850652768
9076,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.5435681574822138,1,-1.6502759184277873
9077,1,1,0,0,1,0,1,1,4,1,1,3,1,1,3,-0.5479418411272442,3,0.4663856226132446
9078,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.8891338570524029,1,-1.2313533217634163
9079,0,1,0,3,0,1,1,0,3,1,1,1,1,1,4,3.8790218924210267,4,1.8774933166405992
9080,1,1,0,6,0,1,0,0,0,1,1,1,1,1,3,1.6149011855522013,3,1.502667835414583
9081,1,1,0,5,1,1,1,0,4,1,1,1,1,1,3,-0.0699522491523681,3,0.642774084366664
9082,1,1,1,5,0,0,1,0,3,1,1,1,1,0,0,-0.6614087691434706,3,-0.6580908210648035
9083,1,1,0,3,0,1,1,0,4,1,1,1,1,1,4,-0.41093041862442425,4,1.5247163931337606
9084,1,1,0,5,1,0,0,0,4,1,1,1,0,1,0,0.20864690994966686,3,-1.1431590908867066
9085,1,1,0,5,1,0,0,0,1,0,1,1,1,1,3,0.05035776536314071,3,-0.34941101299631977
9086,1,1,1,5,1,1,1,0,3,1,1,3,1,1,4,-1.3984733390521165,2,-1.9589557264962711
9087,1,1,0,5,1,1,1,1,4,1,1,1,1,1,4,0.04338637099199676,4,-1.0770134177291744
9088,1,1,0,5,1,1,0,0,1,1,1,1,1,1,3,-0.221826000145817,4,-0.5037509170305616
9089,1,1,0,5,0,0,0,0,0,0,1,1,0,1,3,-0.3072148888696753,5,0.24590004542147045
9090,1,1,0,5,1,1,1,0,4,1,1,3,1,1,0,0.05486992552360505,3,-1.1872562063250616
9091,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-0.9181100514478019,3,-1.7164215915853196
9092,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.4438087871098624,3,-1.8707614956195615
9093,1,1,0,5,0,0,0,0,0,1,1,1,0,1,3,-0.662028923857468,4,-0.6139937056264487
9094,1,1,0,5,0,1,1,0,4,1,1,1,1,1,4,0.39719532765020743,4,0.4443370648940672
9095,1,1,1,5,1,1,1,0,4,1,1,1,1,1,3,-0.15692360162918542,1,-0.150973993523723
9096,1,1,0,5,1,1,1,0,4,1,1,1,0,1,0,1.6585258619851266,3,0.2679486031406479
9097,1,1,0,5,1,1,1,0,1,1,1,1,1,1,0,-0.1821574830952893,3,-0.19507110896207785
9098,1,1,0,6,1,1,1,0,3,1,1,4,0,1,3,-1.101397846402019,5,1.4585707199762283
9099,1,1,0,5,0,0,1,0,1,1,1,1,0,0,0,-0.30817719790863685,5,-0.2832653398387875
9100,1,1,0,0,1,1,1,0,3,1,1,1,0,1,3,-0.3878991556252769,4,-0.2612167821196101
9101,1,1,0,5,1,0,1,0,4,1,1,1,0,1,3,-0.27875192596172255,5,0.4222885071748898
9102,1,1,0,6,0,0,0,0,6,0,1,1,0,0,0,0.3139449034573749,3,0.6648226420858414
9103,1,1,0,6,0,0,0,0,0,0,1,1,0,1,3,0.8089139038085955,4,1.392425046818696
9104,1,1,0,2,1,1,0,1,4,1,1,1,0,1,4,1.1754681090717196,4,0.9735024501543251
9105,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-0.6710532441783967,2,-0.06277976264701336
9106,1,1,0,3,0,0,0,0,0,1,1,1,0,1,4,1.4569114260000189,5,1.282182258222809
9107,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.8720047561588866,1,-0.94472207141411
9108,1,1,0,5,0,0,1,0,4,0,0,0,0,1,3,0.33768185975176074,9,1.7452019703255348
9109,1,1,1,5,1,1,1,0,3,1,1,1,1,1,3,-1.2674068479455483,2,-0.9888191868524648
9110,1,1,0,5,1,0,0,1,4,1,1,1,1,1,3,0.2866580960414863,3,1.1939880273460994
9111,1,1,0,5,1,1,0,0,1,0,1,3,0,0,0,-1.014533417151753,3,-0.94472207141411
9112,1,1,0,5,1,0,0,0,4,1,1,3,0,1,0,-0.02354756882910928,3,-0.9226735136949326
9113,1,1,1,5,0,1,1,1,4,1,1,1,1,1,0,2.3286564920726667,9,1.502667835414583
9114,1,1,0,5,1,0,1,0,0,1,1,1,1,1,3,0.7008359064105539,3,-0.5698965901880939
9115,1,1,0,0,1,0,1,0,3,0,1,3,0,1,0,0.045931143783917404,3,-1.473887456674368
9116,0,1,0,5,0,0,0,0,0,0,0,0,0,1,4,0.9221669853717193,3,1.392425046818696
9117,1,1,0,0,0,1,1,0,3,1,1,3,1,1,0,-0.509727479957814,3,-0.4817023593113843
9118,1,1,0,5,0,0,0,0,4,0,1,4,0,1,3,0.9586705749163289,4,0.48843418033242203
9119,1,1,0,0,1,0,1,0,4,0,0,0,1,1,4,0.35380588231569493,5,0.6207255266474865
9120,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.401167804361209,1,-0.7683336096606906
9121,1,1,0,5,0,0,0,0,4,1,1,1,0,0,3,0.04212467691869157,5,1.0837452387502122
9122,1,1,0,0,1,1,1,1,4,1,1,1,1,1,0,2.366956391823338,1,-0.9006249559757551
9123,1,1,0,0,1,1,1,1,4,1,0,0,1,1,3,1.6227065810904453,5,-0.2832653398387875
9124,1,1,0,6,1,1,0,0,0,0,1,1,0,0,0,0.08944889699029146,3,-0.17302255124290045
9125,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,0.8446048768314153,9,1.9436389897981314
9126,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.6461829016825672,1,-1.099061975448352
